rental_id,listing_state,vehicle_type,is_motorized,vehicle_make,vehicle_model,vehicle_year,vehicle_length,cancellation_policy,sleeps,is_festival_friendly,is_tailgate_friendly,is_pet_friendly,has_toilet,has_generator,has_inside_shower,has_refrigerator,has_wifi
6954363186960,IL,a,TRUE,Coachmen,Pursuit,2015,30 - 35,moderate,6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
6977017841040,MD,c,TRUE,Thor,Freedom Elite 30FE,2017,30 - 35,moderate,8,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
6981819642720,HI,camper-van,TRUE,Volkswagen,Vanagon,1988,15 - 20,flexible,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7101125946000,CA,b,TRUE,Hymer,Other,2018,20 - 25,moderate,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
7105189008960,WV,a,TRUE,Itasca,Solei,2014,>= 40,moderate,8,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
7141387206240,RI,camper-van,TRUE,Volkswagen,Westfalia,1972,15 - 20,strict,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7231267083840,ON,c,TRUE,Jayco,Redhawk,2018,30 - 35,strict,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7334198012160,IA,trailer,FALSE,Forest River,Cherokee,2016,25 - 30,moderate,9,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
7400068881360,WV,a,TRUE,Thor Motor Coach,A.C.E,2015,30 - 35,flexible,6,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
7437252063600,CA,c,TRUE,Forest River,Forester,2015,25 - 30,flexible,5,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
7441930742160,CA,trailer,FALSE,Jayco,Jay Flight,2017,25 - 30,strict,6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
7500783593520,CA,c,TRUE,Thor,Chateau,2018,20 - 25,moderate,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
7522207016400,HI,camper-van,TRUE,VW,Westfalia,1990,15 - 20,,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7535381190240,NV,trailer,FALSE,Forest River,Evo,2016,20 - 25,moderate,4,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
7632155962560,VA,a,TRUE,Forest River,Georgetown 5 Series 31R5,2020,35 - 40,strict,7,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
7642498304640,CA,trailer,FALSE,Forest River,Wildcat Maxx Lite,2018,25 - 30,moderate,5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
7657888694640,OR,b,TRUE,Roadtrek,Simplicity,2018,15 - 20,strict,2,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
7681651456800,CA,c,TRUE,Winnebago,Navion,2016,20 - 25,moderate,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
7842204005280,TN,c,TRUE,jayco,Greyhawk,2018,30 - 35,flexible,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7914354153600,MA,b,TRUE,Airstream,B190,1992,20 - 25,strict,4,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
7977516314160,ME,trailer,FALSE,Keystone,Cougar Xlite,2012,25 - 30,moderate,8,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
7986750548160,CA,toy-hauler,FALSE,Forest River,Stealth,2017,25 - 30,flexible,8,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
8041663459680,CA,trailer,FALSE,Aristocrat,Lo-Liner,1965,15 - 20,moderate,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
8078600395680,OH,c,TRUE,Forest River,Sunseeker,2018,30 - 35,flexible,10,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
8116276070400,NV,c,TRUE,Jayco,Other,2017,25 - 30,moderate,8,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
8153459252640,CA,c,TRUE,Dutchmen,Express,2007,30 - 35,flexible,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
8202585377520,FL,trailer,FALSE,Keystone,Summerland,2018,20 - 25,strict,6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
8237798589840,UT,c,TRUE,Ford,Majestic 23a,2014,25 - 30,moderate,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
8257252042800,CA,trailer,FALSE,Coachmen,Other,2018,15 - 20,flexible,5,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
8272519309680,FL,trailer,FALSE,Keystone,Hideout,2017,30 - 35,flexible,8,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
8326324113120,CA,camper-van,TRUE,Ford,Custom Transit,2015,15 - 20,strict,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
8348116905360,MI,trailer,FALSE,Forest River,Wildwood,2019,35 - 40,flexible,10,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
8350825614000,NV,trailer,FALSE,Jayco,Jay Flight,2012,25 - 30,moderate,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
8359321109280,TX,trailer,FALSE,Winnebago,Micro Minnie,2019,20 - 25,moderate,6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
8381237024640,CA,c,TRUE,Thor Motor Coach,Chateau,2016,25 - 30,moderate,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
8403152940000,IN,trailer,FALSE,Dutchmen,Aspen Trail,2018,35 - 40,moderate,8,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
8441444230320,FL,fifth-wheel,FALSE,Heartland,Cyclone,2015,>= 40,strict,7,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
8520735519600,CA,c,TRUE,Coachmen,Freelander,2012,25 - 30,strict,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
8544498281760,OH,fifth-wheel,FALSE,Palomino,Columbus,2015,>= 40,moderate,9,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
8632900681920,FL,c,TRUE,Thor Motor Coach,Four Winds,2016,30 - 35,,8,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
8704065845280,OH,c,TRUE,Fleetwood,Tioga Ranger,2010,30 - 35,moderate,8,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
8779047825360,WI,trailer,FALSE,Forest River,Shasta Oasis,2018,25 - 30,moderate,6,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
8791360137360,FL,trailer,FALSE,Jayco,Jay Flight,2018,30 - 35,flexible,8,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
8816723500080,CO,b,TRUE,Winnebago,Travato 59G,2019,20 - 25,flexible,4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
8888134909680,OH,trailer,FALSE,Jayco,Camper Trailer- Eagle,2016,35 - 40,flexible,10,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
9059522292720,CA,trailer,FALSE,Crossroads,Sunset Trail Super Lite,2016,25 - 30,flexible,8,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
9071342112240,MN,trailer,FALSE,Heartland,NorthTrail24BHS,2019,20 - 25,moderate,6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
9079837607520,UT,b,TRUE,Airstream,Interstate,2007,20 - 25,moderate,2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
9097567336800,CA,a,TRUE,Thor Motor Coach,A.C.E,2019,30 - 35,flexible,10,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
9149279047200,CA,trailer,FALSE,Forest River,Cruise Lite,2017,20 - 25,flexible,5,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
9165408175920,AL,c,TRUE,Jayco,Redhawk,2017,30 - 35,strict,10,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
9301951716000,CA,camper-van,TRUE,Volkswagen,Westfalia,1982,15 - 20,flexible,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
9388753515600,AL,trailer,FALSE,Forest River,Salem,2018,30 - 35,moderate,7,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
9448221982560,WI,trailer,FALSE,Forest River,Cherokee Grey Wolf,2010,30 - 35,strict,6,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
9484666426080,AL,trailer,FALSE,Heartland,Prowler,2018,30 - 35,flexible,9,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
9522465223920,CA,b,TRUE,Tiger Adventure Vehicle,Bengal,2016,25 - 30,strict,4,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
9546104862960,AZ,trailer,FALSE,Forest River,Catalina,2017,30 - 35,flexible,10,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
9706534288320,TX,a,TRUE,Winnebago,Forza,2019,35 - 40,strict,9,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
9891711460800,WA,camper-van,TRUE,Dodge,Other,2017,15 - 20,moderate,4,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
9905747496480,VA,trailer,FALSE,Coachmen,Clipper,2018,20 - 25,flexible,4,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
10108777521360,CA,trailer,FALSE,Jayco,Flight,2019,25 - 30,flexible,10,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
10148423166000,CA,camper-van,TRUE,Freightliner,Sprinter,2003,20 - 25,strict,3,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
10244951692080,TX,c,TRUE,Thor Motor Coach,Freedom Elite 29FE,2018,30 - 35,moderate,7,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
10294693432560,AZ,trailer,FALSE,Jayco,Jay Flight,2017,25 - 30,moderate,10,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
10316239978560,DE,fifth-wheel,FALSE,Keystone,Hideout,2015,35 - 40,strict,8,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
10362164902320,AZ,c,TRUE,Winnebago,Minnie Winnie,2017,25 - 30,moderate,4,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
10401318054480,ID,trailer,FALSE,Coleman,Other,2018,25 - 30,flexible,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
10483318052400,CA,c,TRUE,Fleetwood,Tioga,2001,30 - 35,moderate,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
10581939671520,CA,c,TRUE,ford,Other,2019,25 - 30,strict,7,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
10659753483360,CA,trailer,FALSE,Forest River,Rockwood Roo,2016,30 - 35,flexible,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
10669357086720,PA,folding-trailer,FALSE,Coleman,Santa Fe,2001,20 - 25,moderate,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10692627356400,FL,trailer,FALSE,Other,Other,2019,30 - 35,moderate,10,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
10696321050000,CA,camper-van,TRUE,Nissan NV200,SV,2015,15 - 20,flexible,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
10788909636240,WI,trailer,FALSE,Heartland,M185,2018,20 - 25,flexible,6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
10877927652000,OR,camper-van,TRUE,Mercedes-Benz,Sprinter,2012,20 - 25,flexible,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
10925206930080,NC,a,TRUE,Thor Motor Coach,A.C.E,2018,25 - 30,moderate,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
10946014737360,MO,a,TRUE,Fleetwood,Bounder,2007,35 - 40,strict,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
11041312032240,NV,c,TRUE,,,2015,>= 40,moderate,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
11164188906000,TX,trailer,FALSE,Keystone,Springdale,2016,25 - 30,strict,6,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
11237077793040,AL,a,TRUE,Tiffin Motorhomes,Allegro Open Road,2014,30 - 35,strict,6,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
11275615329600,BC,camper-van,TRUE,Dodge,Islander Goldstream,1988,20 - 25,flexible,4,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
11390735446800,CA,trailer,FALSE,keystone / Crossroads,Volante,2019,35 - 40,flexible,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
11398984695840,MO,trailer,FALSE,Runaway,Rangerunner,2018,10 - 15,flexible,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11422993704240,HI,camper-van,TRUE,Ford,Econolline 250s,2006,15 - 20,moderate,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11423978689200,CA,c,TRUE,Ford,E450,2019,30 - 35,strict,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
11437645355520,TX,trailer,FALSE,Forest River,Epro,2018,10 - 15,moderate,2,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
11473843552800,ID,c,TRUE,Winnebago,Minnie Winnie,2015,30 - 35,moderate,8,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
11479384093200,SC,trailer,FALSE,Coleman,Other,2018,15 - 20,strict,4,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
11515212921120,WI,toy-hauler,FALSE,forest river,Other,2017,35 - 40,flexible,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
11518537245360,CA,camper-van,TRUE,,,1984,15 - 20,,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11541561268800,CA,camper-van,TRUE,Volkswagen,Westfalia camper,1979,15 - 20,strict,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
11564339046000,TX,b,TRUE,Airstream,Interstate,2014,20 - 25,flexible,2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
11615558263920,NY,a,TRUE,Thor Motor Coach,A.C.E,2015,30 - 35,moderate,10,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
11670471175440,CA,camper-van,TRUE,Mercedes-Benz,Metris,2016,15 - 20,flexible,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
11682414118080,OR,camper-van,TRUE,Volkswagen,Westfalia,2002,15 - 20,strict,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
11715657360480,PA,a,TRUE,Thor Motor Coach,Freedom Elite,2019,25 - 30,strict,6,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
11724029732640,MI,c,TRUE,Winnebago,Outlook,2019,25 - 30,moderate,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
11751855557760,CA,trailer,FALSE,Airstream,Bambi,2014,15 - 20,moderate,4,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
11776603304880,AZ,c,TRUE,Fleetwood,Jamboree Sport,2012,30 - 35,strict,9,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
11780789490960,CA,b,TRUE,Roadtrek,200 Versatile,1999,20 - 25,flexible,4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
11781651352800,FL,b,TRUE,Winnebago,Travato,2017,20 - 25,moderate,4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
11783990692080,TX,c,TRUE,Coachmen,Freelander,2018,25 - 30,flexible,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11801720421360,,camper-van,TRUE,Mercedes Benz,Sprinter 2500,2018,15 - 20,flexible,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
11828438138400,CA,c,TRUE,Thor Motor Coach,Four Winds,2018,20 - 25,moderate,4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
11881627326240,CA,b,TRUE,Other,Other,2013,20 - 25,moderate,3,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
11911053751920,MD,a,TRUE,Coachmen,Pursuit,2016,30 - 35,moderate,8,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
11940603300720,CA,c,TRUE,Winnebago,Winnebago,2014,25 - 30,strict,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
11956239936960,CA,b,TRUE,Coachmen,Galleria 24Q,2018,20 - 25,strict,4,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
11975200897440,TN,a,TRUE,Fleetwood,Discovery,2017,>= 40,strict,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
11995146842880,FL,fifth-wheel,FALSE,Open Range,Light,2018,35 - 40,moderate,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12006966662400,AK,a,TRUE,Thor Motorcoach,ACE 29.3,2017,30 - 35,strict,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
12045381075840,MI,c,TRUE,Winnebago,Minnie Winnie,2018,30 - 35,strict,7,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
12051783478080,WI,c,TRUE,Sportsmobile,Custom Design,2003,15 - 20,flexible,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
12064588282560,CA,c,TRUE,Jayco,Other,2018,25 - 30,moderate,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
12066188883120,CO,camper-van,TRUE,Toyota,FJ Cruiser,2012,15 - 20,moderate,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12091182876480,NV,trailer,FALSE,Jayco,Jay Flight Swift,2012,25 - 30,flexible,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
12111251945040,WA,trailer,FALSE,Coachmen,Clipper,2018,15 - 20,moderate,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
12174167859360,SC,b,TRUE,Winnebago,Travato,2019,20 - 25,moderate,4,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
12201008699520,FL,trailer,FALSE,Grand Design,Imagine 2400BH,2019,25 - 30,strict,6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
12219477167520,FL,c,TRUE,Thor Motor Coach,Freedom Elite,2018,20 - 25,moderate,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
12224278969200,CA,trailer,FALSE,Little Guy,Little Guy 5 Wiide,2012,10 - 15,flexible,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12353558245200,MI,b,TRUE,Ultimate Toys,Other,2019,20 - 25,moderate,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12402068754480,CA,trailer,FALSE,Keystone,Hideout,2016,25 - 30,flexible,6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
12413026712160,KY,b,TRUE,Ultimate Toys,Ultimate Limo,2019,20 - 25,moderate,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
12446639323920,AZ,c,TRUE,Winnebago,Access,2009,20 - 25,flexible,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
12477543227040,NV,c,TRUE,Winnebago,Minnie Winnie,2018,20 - 25,moderate,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
12480005689440,BC,a,TRUE,Thor Motor Coach,Hurricane,2018,30 - 35,flexible,7,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
12486777461040,NC,c,TRUE,Forest River,Other,2015,25 - 30,moderate,5,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
12506477160240,TX,c,TRUE,Winnebago,View,2008,20 - 25,moderate,4,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
12526299982560,CA,c,TRUE,Thor Motor Coach,Four Winds,2013,25 - 30,strict,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
12534549231600,CA,c,TRUE,Forest River,Sunseeker,2018,30 - 35,moderate,8,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
12566438119680,HI,camper-van,TRUE,Dodge,Ram B2500,1995,20 - 25,strict,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
12567546227760,GA,trailer,FALSE,Jayco,Jay Flight,2018,30 - 35,flexible,6,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
12581951632800,TX,c,TRUE,Mercedes-Benz,Prism,2017,25 - 30,moderate,6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
12593648329200,AZ,c,TRUE,Thor Motor Coach,Four Winds Majestic,2014,20 - 25,flexible,5,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
12645729408960,NJ,fifth-wheel,FALSE,Keystone,Montana,2017,>= 40,flexible,8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
12646221901440,HI,camper-van,TRUE,Volkswagen,Westfalia,2003,15 - 20,,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12689684362800,HI,b,TRUE,Winnebago,Travato,2016,20 - 25,strict,4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
12700026704880,CO,a,TRUE,Airstream,Excella,1981,25 - 30,flexible,4,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
12718864542240,AZ,trailer,FALSE,Viking,2017 Viking 17FQ lightweight trailer,2017,15 - 20,,4,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
12731053731120,FL,trailer,FALSE,Dutchmen,Coleman,2017,30 - 35,strict,8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
12743366043120,CA,trailer,FALSE,Little Guy,Little Guy 5 Wiide,2010,10 - 15,moderate,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
12763435111680,SC,c,TRUE,Other,Freedom Elite,2017,25 - 30,strict,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
12770330006400,CA,camper-van,TRUE,Mercedes-Benz,Sprinter,2016,15 - 20,flexible,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
12775993669920,CA,camper-van,TRUE,Chevrolet,Express,0,15 - 20,,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
12779441117280,NV,c,TRUE,Thor Motor Coach,Freedom Elite 22 HEF,2019,20 - 25,strict,4,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
12780426102240,NV,c,TRUE,Thor Motor Coach,Freedom elite 23 H,2019,20 - 25,strict,5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
12795939615360,CA,fifth-wheel,FALSE,Coachmen,Chaparral,2019,>= 40,moderate,8,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
12796432107840,CA,camper-van,TRUE,Ford,Transit Custom,2017,15 - 20,moderate,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
12797540215920,FL,c,TRUE,Fleetwood,Tioga,2000,25 - 30,flexible,6,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
12798402077760,KS,c,TRUE,Itasca,Navion,2015,25 - 30,,4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
12800987663280,FL,a,TRUE,Coachmen,Mirada 340BHS,2016,35 - 40,moderate,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
12816624299520,TX,c,TRUE,Chevrolet,Free Lander,2014,25 - 30,moderate,8,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
12827336010960,TX,trailer,FALSE,Flagstaff,e-Pro 19FD,2020,20 - 25,,3,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
12847651325760,VA,c,TRUE,Forest River,Forester,2011,35 - 40,flexible,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
12886435108560,CA,trailer,FALSE,Heartland,Pioneer,2019,20 - 25,flexible,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
12915369041760,MA,c,TRUE,coachmen,Freedom Express,2003,20 - 25,strict,5,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
12918323996640,MO,trailer,FALSE,jayco,Cherokee Grey Wolf,2020,30 - 35,strict,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
12938269942080,TX,trailer,FALSE,nuCamp,T@G Max XL,2017,10 - 15,moderate,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
12948612284160,CA,toy-hauler,FALSE,Forest River,Stealth,2012,25 - 30,moderate,7,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
12965110782240,UT,c,TRUE,Thor Motor Coach,Freedom Elite,2016,20 - 25,moderate,5,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
12970651322640,TX,c,TRUE,Other,Other,2018,20 - 25,strict,4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
12997492162800,NC,c,TRUE,Coachmen,Freelander,2014,30 - 35,moderate,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
13004756426880,CA,c,TRUE,Thor Motor Coach,Four Winds Siesta Sprinter,2018,20 - 25,moderate,5,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
